RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31
39051,2,Houston,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,105455.46542812082,105424.81191822371,105274.27638902672,105227.17724380414,105208.35377751674,105391.04256657005,105604.89935014928,105933.6647655035,106354.79698634018,106695.26105878405,107230.72630478747,107802.79847530958,108107.56565439649,108107.04281001944,107721.61083833931,107516.60310033396,107484.0572168004,107627.23542811011,107807.41713226802,107816.74580178318,107958.60349289364,108194.2215465399,108502.32470745388,108747.16941649409,108893.38710318798,109033.58681483813,109388.7461099208,109939.6767551651,110535.76568324848,111035.59180446116,111520.94641855932,112076.31662484987,112610.35107874453,113009.21116035587,113323.72992321831,113542.53806791532,113784.3092537836,113943.37047525369,114192.02695889022,114426.56264529515,114681.96443381802,114876.39251402726,115075.24713950307,115305.88452113284,115470.30946278707,115654.63505811576,115822.04673336173,116065.99066352774,116387.98706456705,117143.79347417568,118543.939371457,119853.15518736228,121133.2472608192,121643.38949324183,122426.19776949094,122960.88943308828,123708.0156267459,124338.88837041032,124980.88247159806,125718.09515904584,126388.11353569417,127005.00023535803,127429.72282260732,127795.5662471826,127939.99611572929,128085.59715631288,128118.32450481596,128079.75417288182,127960.99450539568,127793.58774788443,127880.87775909156,127927.38390187804,127994.63825313716,127827.67328199877,127798.86347380368,127895.13879781176,128356.29421686982,128818.86223750834,129326.7419939039,129756.0807910058,130279.53302024276,130908.61259192009,131445.19213593638,131989.1628638485,132253.5267831215,132192.2633613076,131869.5289535479,131819.38770779202,132077.97176828538,132596.38004987434,132934.71130144483,133312.57877413998,133594.0059262851,133882.92094919438,134102.30011977616,134320.35551259932,134021.45221780342,133476.4015871491,132826.30058147057,132498.77206368692,132108.74632243277,131657.41606138286,131246.90170275682,130716.21663582388,130004.35787070828,129295.2116627236,128456.62051825236,127560.90429864087,126629.2784473446,126245.2093264164,126092.28115965983,126140.31410925533,126250.55739838758,126571.86111773184,127007.13390134538,127205.30948803703,127106.06778890848,126711.76732935412,126547.24982541484,126584.7101525198,126521.03596568744,126407.1125204733,126471.77637001188,126820.92201292446,127166.0576164862,127124.77734174309,126510.8565396816,125379.82086427145,124302.99652910476,123434.92952018132,122931.71266466752,122510.0534798232,122050.69765030628,121517.8228486037,120703.73124807877,119987.76963493694,119378.78973798172,118993.4428715828,118806.49574395112,118739.0049292895,118614.45309151524,118399.57454227684,117661.6474103143,116990.80952089198,116623.99286427988,116753.86152850038,116892.39841631603,116882.03017279795,116853.11747595338,117106.37264799188,117548.56353691003,118007.83950379008,118333.69390742129,118482.26541522855,118635.49190364878,118722.61031189376,118920.86597274158,119292.46104439624,120052.22031240712,120980.8986896572,122231.7727848,123694.62603343326,125300.66510300784,126841.0385439842,128079.27964955124,129381.20359039603,130627.50091011725,131968.53937077054,133259.4639090453,134604.55266241592,136037.2631218989,137438.84317925942,138881.69881318932,140207.26654078843,141682.08847350374,143122.38900777293,144430.10023876853,145473.61943266916,146701.0689468646,148168.4139512293,149951.18936402406,151664.90411900135,153328.3338834031,154724.95890491368,155963.367038807,157179.42150527128,158426.3250854667,159653.8982359408,160628.58764252448,161469.5757661976,162246.2260411618,163239.75956191716,164426.35782041482,165682.13014751894,166540.04920918468,167298.97665403137,167916.08746073148,168632.43352862872,169101.80863898725,169553.1038385748,170164.2206026273,170952.02241309485,171915.12184266592,172799.79366373384,173549.9189531309,174072.63317625574,174745.03959033644,175574.95541468714,176318.25445498698,176947.99383871118,177343.8710957737,177796.71685956026,178251.67844359562,178925.83651798964,179708.3482550981,180444.6651390604,181091.07722208873,181656.74350418264,182442.7454360741,183293.72382515375,184260.92700534055,185140.19218714017,186095.7301854015,186942.85295537303,187825.44489799268,188699.0329773836,189690.9080653584,190713.8330630276,191749.09633495077,192768.38198741345,193732.35172368423,194428.0284370843,194953.26462325224,195323.9904079258,195663.58635402657,196047.22006567704,196543.8175655969,197258.78376974232,198194.75658113664,199176.57304435817,200113.79589462897,200905.7546138548,201637.71197086095,202163.04610812097,202249.27291480397,202306.66170427753,202713.16439897436,203796.18545472925,205421.3183026561,207490.2328852781,210095.22991559244,212700.1075070581,215369.54364538987,217978.541322605,220927.54564622953,224027.9001126144,227533.906511102,231283.1478713297,234323.8472699505,236171.0002436697,237137.1704580531,238562.38409282267,240882.38812856592,243763.25802395403,248007.124181824,253145.5950747664,259123.57831635853,264537.49380427354,269228.9336431111,273106.07022948744,275788.4479351834,277072.5301409485,277348.69033242116,277285.9890198573,277178.64236231457,276470.19731515227,275077.2332178045,273564.40557504963,272503.1876989449,272117.273113877,272341.1063088419,273222.82481475174,274196.21694765537,275186.2876274863,275657.84561527794,275816.46729038615,275667.88475507963,275477.3558599812,275718.77066174493,276280.9420002265,277354.7232180507,278484.2888972086,279165.0772335437,279098.57876056875,278718.73605271097,278292.9662890665,277953.0126371141,277453.388293992,276972.6775181994,276793.6625517107,276626.4333467649,276303.53337939415,275390.1856821915,274196.1363328203,273018.4226016117,271839.88003828377,270910.6970638884,270096.9760629122
6915,4,San Antonio,city,TX,TX,"San Antonio-New Braunfels, TX",Bexar County,100262.82307163024,100357.23735384856,100431.21149323032,100564.1103648806,100113.77571201006,99490.07515862928,98809.4678835929,98690.8509927345,98712.7844610039,98765.4227692714,98763.5796635418,98739.13988632918,98594.84660611289,98349.6563636809,98053.86120820192,97818.93473491324,97721.08466209272,97700.58045381668,97731.64889801656,97763.60288210696,97737.42828314914,97709.8034509137,97618.62144646444,97545.63415928972,97433.41349275288,97397.55453738924,97476.87021170558,97748.11505147615,98099.54128853483,98470.7573754972,98812.68174486893,99185.96243446963,99562.05293825056,99934.79960552588,100361.0757815754,100708.97526915385,100881.70402385428,100839.63872859695,100748.24665502572,100794.9797176241,101036.8867635067,101407.38876473134,101825.64170318271,102224.4123111872,102599.8937962448,102866.4309393663,102924.02409765712,103025.52453308122,103581.4823147766,104757.0554307722,105926.73076468208,107146.70997882629,108066.6645726516,109073.43319834936,109894.20909377855,110513.14133818042,111334.31653653708,111990.21740819328,112790.45412225096,113281.0794007718,113639.24944826086,113950.05115875704,114274.94516349974,114692.6922279385,115106.7291014816,115441.30153437504,115668.13420133156,115833.54592015623,116065.5224491986,116530.2474906083,116935.79921172316,117345.99100957386,117554.92961693271,117843.9283681024,118130.18324010668,118512.27027521498,119064.55573172658,119810.25216358836,120740.46713131564,121630.66759847624,122571.06488074166,123518.63185897096,124576.15277688327,125711.13771004662,126578.7535783276,126945.00616497558,126948.6664370154,127014.9491103084,127707.78803148388,128694.77088648942,129828.8195930668,130709.71234846796,131385.2077381737,131996.73691575407,132516.30018396323,133057.029834477,133007.6204584183,132696.47939829875,132284.62026158697,132235.0294681742,132327.067414097,132274.41708962258,132077.83510258145,131461.622393681,130724.59031787836,130009.3062937353,129614.04812779155,129264.49859662451,128780.343575054,128116.1504118678,127601.53991016932,127240.93683205028,127007.83909549745,126631.28138465724,126203.0300050332,125553.35511700182,125031.7996166384,124700.47985770808,124756.0152872241,124849.55103133646,124936.72008595696,124961.9232237954,125108.26759031744,125286.10804354236,125528.09542603248,125550.62459940097,125512.33177376814,125508.13489125983,125398.9298882297,125001.6652387042,124208.54509222024,123435.50179254705,122814.7407659932,122237.61694465444,121939.89370721682,121565.10379392424,121228.3768552258,120562.27333446709,120070.20434533438,119708.95522384992,119545.3006252927,119372.40409448172,119318.94815648827,119080.95625078976,118864.62532878022,118788.39164672604,119221.596684346,119907.2879871908,120646.95449444428,121281.871356045,121703.46639297176,121993.25536561338,122071.32751117687,122160.51970162366,122161.80547985143,122207.43949389068,122551.18212398488,123095.35029019864,123902.60921733256,124647.12618176476,125443.31228769834,126211.06398477058,126847.59487968504,127488.86351645678,128027.72595001146,128656.70692591745,129116.80624872868,129560.59563018668,130281.23820960557,131312.53560506806,132550.15962350843,133670.40638359173,134740.09532557626,135759.14789372144,136672.6990031939,137366.38486032965,137791.4015508031,138075.86987896377,138596.36426803554,139415.97236767257,140586.69592387252,141904.50135188192,143175.21781598442,144295.12729948765,145273.85729638848,146293.39361928988,147352.232729544,148577.9912713341,149746.54859450654,150838.38402893452,151734.40874082295,152763.84217251316,153884.3051007297,155084.34823097012,155901.0220537876,156701.82865786433,157445.5475626875,158419.10363359973,159311.17525639385,160228.0924964065,161127.2307804679,162019.29446073135,162963.8387467178,163958.00956412606,165141.62825190314,166304.87628621518,167544.26438039113,168643.315180658,169567.43789673157,170403.87682231504,171110.42099027196,171867.36436806223,172444.7398363357,173165.87214171278,174062.9425550962,175295.08908526428,176599.5812961584,177716.54962134498,178743.30989431296,179600.4305672621,180473.25659148776,181261.44235338675,182117.01372531857,182904.64266278196,183603.41277853012,184257.8843386455,185042.38046265693,186023.70524328423,186873.18197349925,187415.56090074967,187667.0027156785,187901.3953255193,188287.52585967217,188810.45452733128,189360.95709201464,190086.50891494192,190924.227767373,191995.02744309153,193121.4570316853,194287.97825908172,195443.95280412535,196602.40937368557,197590.88401928783,198245.08612985117,198515.82304007115,198719.75148929117,199363.9957733813,200528.02244328847,202465.13528809397,204864.7902544865,207680.5082218079,210307.21279198525,212830.67367359623,215395.87894273747,218380.41727502065,221632.17206650283,225187.9913478555,228928.54640782217,232274.0128117756,234701.8021814076,236361.9251732409,238004.1509548608,240455.07682709696,243547.9652120762,247873.183673383,252779.6432442843,258155.6738567066,263333.55828936404,267946.5573676613,271805.55082558334,274240.36536420515,275074.64895063586,274628.6068160809,273962.8536701139,273336.70902851474,272844.3091326177,272193.9397964398,271087.5176521182,269860.97108113096,268785.68068434857,268519.07537885045,268811.93340330065,269027.2198955872,269157.8158491068,268691.5595570593,267818.47686646745,266523.3095101637,264989.0420829272,263879.7538498386,263307.92924331716,263483.8668165049,263824.8609765261,263811.40375417215,263430.50234739383,262537.89921468013,261724.0730042437,260899.65509668703,260131.39340956692,259306.8519053388,258754.34698471063,258315.75375894268,257892.3053239018,256852.47410079915,255604.6316084245,254219.4685681916,253181.71702272168,252500.5615776776,252132.74509298423
38128,9,Dallas,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,99252.95979663209,99301.52190966612,99335.57300656266,99451.90069159826,99647.1787039804,99904.57385271216,100270.26194623033,100736.9972851202,101294.12234138657,101845.32776139073,102384.95055147156,102933.9346086816,103287.22464677808,103051.02783040646,102887.8229225766,102913.51231800014,103321.12046869304,103382.20867901146,103344.87489943569,103441.6712920145,103656.26559442944,103888.72882618674,104012.7584798893,104141.10103918516,104160.16525565225,104305.33978268952,104480.48685503336,104822.3995992168,105177.97532051052,105706.71273156354,106284.60263156162,106868.326072658,107415.09886561571,107866.25134279505,108306.94540536017,108659.44071650533,108922.03601253404,109124.47425742156,109359.78497019576,109593.4919587123,109777.48523566576,109930.73991621604,109937.16904582974,109950.35134170012,109984.96817592456,110165.88323580589,110347.52592513945,110380.59756432445,110973.0843155015,112269.27354123564,114246.05440714431,115914.98273517744,116876.99051773876,117315.80281467811,117578.98954200544,117911.47407172946,118080.03976716573,118258.2180253539,118710.91155641478,119143.3586091822,119914.55594304168,120066.6360243766,120261.56621887157,120327.9253374869,120762.27213816182,121405.69323989315,121782.57676706584,122012.0733792556,122231.895472377,122236.31613927784,122296.23314478934,122062.77034077764,121798.75741720592,121809.82754338812,121896.99090298387,122328.33146481182,122783.1197509435,123240.27082383492,123329.9789529631,123164.40617141404,123098.01830532844,123651.87993334378,124080.19038941457,124544.68311854788,124308.30418333612,123856.1207028603,123341.9063040342,123441.93097277974,123979.253095565,124483.0556863362,124878.53242214366,125224.30693843156,125614.2070261727,125678.32898433234,125715.54891222244,125846.17530064202,125442.50354112335,124412.36417048828,123067.21148357382,122208.00593219594,121711.95809589264,121266.56848427224,121066.44375375862,120678.7479487868,120017.85563671077,118925.34947533003,117228.05844742652,115900.55894349868,114659.87669757631,114534.49980424558,114510.74943401928,114894.54589473672,115177.56948725994,115335.88107355744,115491.7762991443,115263.3320936098,115141.31387735347,114940.55881347746,115345.56933164614,115652.7760694071,115397.8369722691,114822.59652867397,114089.77716548828,113949.13124657696,113782.24803866143,113780.1631099778,113374.8636875354,112586.2157356448,111287.3229052873,110177.0530294632,109248.47087394116,108944.40584982726,108527.00635415265,108092.7230830936,107335.02495380458,106588.87869888576,105914.4902358732,105425.27467868192,105178.4422460792,104921.11862913524,104756.34203060548,104489.88875739137,104284.4805511475,103779.71058715173,102985.73782492986,102666.46113080924,102862.72716240642,103595.85308067262,104406.29374449114,105415.02871097645,106731.69117247632,107689.47946527322,108440.21956986823,108777.94235397548,109127.5969646768,109517.97660017604,110321.89103876083,111256.4956345745,112099.17940491789,112819.4107583424,113945.46979153894,115448.0943640484,117070.50481469132,118343.70152595051,119390.38064997684,120404.8955976898,121441.45892581534,122565.54542956232,123726.86571402098,124812.8663296125,125735.839484251,126420.60373918687,127554.95176348592,128955.33045631858,130737.05753608608,131995.3419740661,133055.34849306417,133711.38033365013,134798.9551247801,135959.68228324715,137214.957173073,138348.28437961743,139236.30117729903,140221.34790972606,141490.01733018446,143345.19256496758,145688.6181394607,147999.17564837125,150343.48176378358,152412.36383303738,154418.05270646882,156422.30055292053,158522.45321731755,160714.27229118682,162575.16631577184,164624.329052833,166728.60671622562,168963.53400891877,170956.2260546195,172685.09440552542,174507.23184487552,176316.36844812194,178805.59668228924,180982.86518378765,183240.97542206812,184905.29876730288,186943.3658711475,189049.08110560957,191066.4995601687,192834.1768567556,194319.66564823585,195688.32330909683,197015.8509365161,198292.62658760732,199728.1271386795,201519.92490811984,203842.76830269187,206536.24068106464,209503.35200822863,212180.0625534556,214613.86505639832,216111.1344249308,217524.3684451546,218766.3703139692,220193.87688743343,221139.96308857607,221997.2074153491,222943.36490221112,224222.6108608668,225387.0375772574,226421.59086839875,226893.9906214853,226919.4353246209,226737.43086334076,226627.6511769196,226847.59224240296,227246.09621261375,228018.29150200103,229025.1243600489,230270.50061533783,232443.5612990657,234975.30545551013,237419.59601736293,238420.66583541335,238054.07325684617,237196.72103626936,237051.20378829932,238235.8288321104,240556.05828963063,243520.87412816813,247119.96521769647,250929.8756366433,255281.22394784167,260248.07804141485,265638.4318021292,270728.8859907183,275197.73491615773,279124.72851563664,281654.594938168,282591.19688994467,282685.5205981651,283398.81770505273,285461.5271104351,288442.1032105228,294513.20323562616,302805.4772437589,312599.12533066724,321355.2006946622,328572.412693218,334156.3522132563,337036.2406421636,337316.2396280859,336147.8654213267,335097.7436747618,334297.0436816513,333052.6338393215,331249.6728724693,329617.94784659013,329074.9489404584,329162.38992548053,329845.1468320087,330603.74776622985,331423.68251002836,332522.2184375909,333215.0240890283,333759.2425338188,333809.3890846489,333531.2147114505,333876.5030024151,335093.5218931569,337380.2899443032,339083.53314086463,339449.07536547823,338531.5506514253,337101.41204109456,335767.2744619678,334941.6896367588,334471.72315126617,333932.9199474373,333459.8418221088,333058.579158684,332809.2317605887,331589.2678261612,329356.88466263126,326577.60545863915,323888.87297192874,321797.09727065085,320439.40305505175
10221,10,Austin,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Travis County,199004.58043010716,199814.84045387057,200492.00890270423,201497.5929166628,202132.99050064912,202232.93458412925,202364.28481338557,203225.12881827517,204225.14933751067,205528.1917453907,206302.06630874437,206912.58054101735,207038.8404747753,206971.2901051521,207364.98444047585,208256.27370859092,209110.54439507236,209705.29856448816,210028.9056721753,210402.3138043142,210538.8052832124,210548.58930857052,210526.16698057775,210272.36425186068,210118.77738386727,209551.0897717488,209311.57108826144,209024.64072284373,208794.22625586845,208381.2453137297,207874.09476092097,207653.50179937968,207771.3592138005,207806.5062756253,207753.30262394855,207350.6496439278,207071.79747653488,207020.76725272057,207329.12648950107,207617.618994245,207690.29355722055,207529.98373769005,207739.27694296703,208026.33378075412,208212.79571930645,208043.01730086663,207835.19675293355,207739.55096017927,207717.2011827537,208163.06034679033,208888.625232648,209779.98596701617,210352.8310649621,210777.00452327108,211295.10933183003,212044.42128610023,213150.553662252,214057.59966146297,214766.33465354284,215151.31270197508,215324.94316013617,215407.09763017975,215533.86683399207,215994.16107968055,216625.4764867899,217489.13835380855,218411.16824394767,219146.92684188683,219774.41911044752,220079.63185168765,220483.14963978343,220927.88457760253,221453.7855419896,221788.49471563703,221738.0390841064,221785.64082191404,222063.1558004222,222800.0488092304,223791.19649314263,224990.52415437173,226395.5314483983,227490.63590644393,228391.14447013033,229129.5254591268,229978.40257181323,230629.85658815713,231183.5471571746,231986.97664729497,233010.99454118867,234084.39629297424,235107.95133835496,236120.67119027875,237160.91511946553,238164.94108189197,239171.68186705792,240027.0942635079,240434.74767485957,240453.61486765268,240693.4172974381,241161.76583897497,241751.35146005396,241679.5168159936,241396.13612226836,240761.46014653705,240179.04630471897,239255.23480142665,237574.14118878977,235895.89000512075,234514.497494128,233783.3947485691,232987.0207442845,232168.8952592824,231658.3454777314,231452.4593056911,231242.457770784,230971.26356275388,230504.95565989395,230129.39245352373,230305.8380534596,230617.52022832225,230467.66303627132,230205.37839578473,230183.2008929605,230667.34805726717,231340.97906248193,231658.4350077023,231355.87864267084,230329.15829752572,229045.10739411655,227816.5725009705,226579.68520717407,225480.8466882312,224724.20663011863,223994.73883690577,223550.6310039238,223550.37403642063,223626.3226045913,223543.8687355627,223111.75046292265,223183.832264571,223353.2751817936,223312.7570808583,223034.01190261627,222820.3982188919,223162.5215516695,223694.9179549633,224629.43823718897,225743.28511543895,226940.37742301775,228357.2477028903,229996.55965633856,231805.2223883187,233743.277238456,235671.2232537252,237844.4305363967,239979.24137009063,242317.5826272824,244736.7094199362,247178.98474838064,249683.4913348422,252255.09421053663,255469.9302612718,258873.17970865368,262250.5856577074,265350.4544687528,268169.5490337379,270709.6055550706,272994.7468010039,275298.50530769187,277784.7379859306,280342.52651219134,283210.800536851,286350.1367466599,289534.9035624459,292681.0373538744,295357.57909920387,297794.5208705237,299852.73282561166,302324.31487390137,305072.7917982276,308426.10158385773,311938.01716844697,315392.29703942477,318012.73445892235,320233.550503549,322189.05646857485,324334.5799801895,326333.9797084499,328390.1429514654,330444.01390623633,332733.36168011837,334991.6173466543,337520.1844229679,340047.1650564508,342200.2556214782,344284.62682595284,346178.8961166541,348236.8550239869,349649.21815085976,350262.8161748035,350507.21381934633,351173.4211342076,352863.37691363593,355137.6405369925,357349.39504069445,359273.4792164489,361044.04834843474,363053.4494623851,364420.75710506947,365173.7819865136,365239.0321397046,365380.3966083766,365827.0369665132,366812.6174366744,368227.336253603,370023.5234278282,371640.3725844264,372861.2456870613,374196.1595583971,375170.2181823896,376451.5929145468,377510.3281668191,378861.6539896247,380007.4142318587,381127.6427841566,382327.00194041664,383822.4130507554,385328.19761821727,386370.795764371,387239.6345830829,388117.9403851438,389276.1316601658,390540.1721356428,391788.3663537786,393143.5081359218,394776.3785233118,396772.0200245128,399317.4892230232,402224.2961432103,405448.5935432489,409178.28944800777,413338.81375102233,417883.25596890337,421893.8233765366,424114.8356263733,424968.9875365835,426198.27233439457,429894.89495743666,436470.27356376615,444330.7297954249,453153.8896297358,462215.0356834267,472114.4967735347,484159.2556382876,500664.3912960682,523083.7104704255,549666.2110456671,574993.6127886571,592939.5374148964,601426.1496085819,602763.5327442045,602908.4021513949,605043.7507343123,610544.9616605137,621216.2319947676,635395.8236956629,653957.0583033952,672208.4535871651,687886.154504167,696383.4941781388,694218.7884306813,683236.8738139708,667109.9317888377,652824.5736300676,641317.3218829463,631910.4645796354,622371.3042760952,613572.4559958064,606064.3426495823,601322.7817279903,598701.6660006772,597619.6478833788,596623.7051377435,595630.5726025314,593914.0581418775,590598.9681496032,586438.1320982582,582185.958682745,579282.1235639212,577082.510785922,576440.2938558653,576591.7855853775,576288.3808073015,574209.8051711124,571616.5166888083,568950.3482767902,567795.6761812228,566684.8402699063,565206.4166397646,562484.1727348872,558670.0107631913,554935.5638434342,550669.8670019811,546698.5503499242,542192.1310377156,537403.8372509218,533085.9305792161,530404.9676226049
