city_norm,snapshot_year,price_level,price_momentum_3y,y_cagr_10y
SOMERSET,2014,126569.4766817522,0.07530781302534306,0.06422594166038653
SOMERSET,2015,144039.21422211055,0.10899617039706277,0.04842459663242171
SOMERVILLE,2009,127687.39206676936,,0.047180102665413726
SOMERVILLE,2010,123091.44813584858,,0.05844973832676037
SOMERVILLE,2011,122059.31117045792,,0.07516481703412636
SOMERVILLE,2012,124126.57128235542,-0.009383446818564067,0.06871071896570702
SOMERVILLE,2013,140444.22485463208,0.0449415574585208,0.047486798274088304
SOMERVILLE,2014,151255.8447639696,0.07410585408803105,0.0386396004010825
SOMERVILLE,2015,162174.7733313087,0.09321650563974782,0.029812042819466145
SOUR LAKE,2009,146413.17560545032,,0.03723942635266431
SOUR LAKE,2010,147899.55686238443,,0.04158782721955001
SOUR LAKE,2011,147182.34987523945,,0.05461702943451563
SOUR LAKE,2012,148457.59092040674,0.004632945608426198,0.05595136569740644
SOUR LAKE,2013,151947.17496781118,0.009040471703107178,0.05372804497281902
SOUR LAKE,2014,158750.74166182958,0.025541745772158064,0.052789132850131315
SOUR LAKE,2015,166149.64630844665,0.03824298181196073,0.0475587143731957
SOUTH HOUSTON,2000,67355.53953824841,,0.015699998751852684
SOUTH HOUSTON,2001,68728.95385864971,,0.009142914112859168
SOUTH HOUSTON,2002,70462.88224163426,,0.007425804774168876
SOUTH HOUSTON,2003,72449.94333853958,0.024601318195061284,0.0077452314623907
SOUTH HOUSTON,2004,79842.32619515603,0.051230168841587265,0.009433319920683525
SOUTH HOUSTON,2005,82952.16232682817,0.05589913926376777,0.01699911946521504
SOUTH HOUSTON,2006,89252.85219258815,0.07199975088637456,0.019720922567860732
SOUTH HOUSTON,2007,87193.34562608981,0.029793279957771812,0.03362980146954064
SOUTH HOUSTON,2008,83380.71712537963,0.0017191390191164668,0.04539517318190622
SOUTH HOUSTON,2009,81549.83892248693,-0.02963825227382566,0.05583187639324372
SOUTH HOUSTON,2010,78709.62413509977,-0.033545307989105155,0.06834541186195997
SOUTH HOUSTON,2011,75277.72475006766,-0.03350349908202421,0.0840380389239157
SOUTH HOUSTON,2012,75873.6737920679,-0.023761340707078027,0.1033992947381368
SOUTH HOUSTON,2013,78261.03157457717,-0.0019033991529923133,0.09762545278560397
SOUTH HOUSTON,2014,87702.00905507624,0.05223889895699507,0.08524410501832858
SOUTH HOUSTON,2015,98182.36302488252,0.08971799445746731,0.06952607101997921
SOUTH PADRE ISLAND,2001,235625.43784366548,,0.04828039443384635
SOUTH PADRE ISLAND,2002,245249.54450247707,,0.03576215390724946
SOUTH PADRE ISLAND,2003,248597.50668596197,,0.032311015528228015
SOUTH PADRE ISLAND,2004,286065.4993697204,0.06679532279425526,0.015703546499794108
SOUTH PADRE ISLAND,2005,326915.52213494066,0.1005483087211485,0.005572079268646446
SOUTH PADRE ISLAND,2006,367438.0872657019,0.13910161526709208,-0.010392044491761121
SOUTH PADRE ISLAND,2007,378755.4187964205,0.09807277460818664,-0.01089523346065635
SOUTH PADRE ISLAND,2008,383070.9448734187,0.054260391555720044,-0.008428267656387711
SOUTH PADRE ISLAND,2009,390538.3027783834,0.02053167229805042,-0.012615542430393756
SOUTH PADRE ISLAND,2010,372992.2837645092,-0.005097938280722469,-0.00024505754356929366
SOUTH PADRE ISLAND,2011,377569.41665461473,-0.004810316431743011,0.025026508706836204
SOUTH PADRE ISLAND,2012,348504.66088888305,-0.03724676767514257,0.04575934608921006
SOUTH PADRE ISLAND,2013,341666.4888703571,-0.028817505371271812,0.04991197659732771
SOUTH PADRE ISLAND,2014,334299.0727615966,-0.039760748960108505,0.052611009583215074
SOUTH PADRE ISLAND,2015,345595.12193222065,-0.002790659584480326,0.04802645003504158
SOUTHLAKE,2000,428418.91519590345,,0.015678472928281728
SOUTHLAKE,2001,433225.8870928901,,0.013198137778197339
SOUTHLAKE,2002,438576.0384276548,,0.017051349424866302
SOUTHLAKE,2003,433917.5501619117,0.004260064636608885,0.024632111910100285
SOUTHLAKE,2004,456837.7374858994,0.017847054303333776,0.02660378483341086
SOUTHLAKE,2005,483987.0698470492,0.03338690277531331,0.026786692544007673
SOUTHLAKE,2006,515410.752080925,0.05904745142881662,0.024079384438490337
SOUTHLAKE,2007,522766.91417175235,0.045960716240088795,0.027395365796501148
SOUTHLAKE,2008,501906.6078242794,0.01219235172159272,0.03376956051954738
SOUTHLAKE,2009,505211.66751812486,-0.006640081437100709,0.036806925783029465
SOUTHLAKE,2010,500531.1551628569,-0.014384161418801722,0.045787228248376666
SOUTHLAKE,2011,493921.8384968668,-0.005331330805504408,0.07363247142278428
SOUTHLAKE,2012,519366.2255541392,0.00925314345359074,0.08332343995649016
SOUTHLAKE,2013,553460.767578437,0.03407469053901213,0.07847538068732174
SOUTHLAKE,2014,594005.6592455623,0.06343459558746956,0.07761676540250417
SOUTHLAKE,2015,630428.8418923398,0.06672905234520532,0.07126743241494338
SPARKS,2000,87227.23952149673,,-0.0021055990088825194
SPARKS,2001,74035.4992134442,,0.02017064168047611
SPARKS,2002,95395.2203368676,,-0.011626965736319828
SPARKS,2003,82557.41789386187,-0.0181737084053607,0.0008530741985341983
SPARKS,2004,92342.16984145786,0.07643222011438389,-0.0062749379834170504
SPARKS,2005,96950.42924931095,0.005404999020172996,-0.008651922392386657
SPARKS,2006,103643.18067775323,0.0787683852627643,-0.013733972618897528
SPARKS,2007,108647.57405456912,0.05569869837293773,-0.02099105894556519
SPARKS,2008,92097.23777507686,-0.01697260061633543,0.0031486930363000543
SPARKS,2009,91265.08967618745,-0.041509121777960956,0.02091597723270655
SPARKS,2010,85407.88894870637,-0.07709007177877092,0.03861253024641309
SPARKS,2011,90399.95665935574,-0.0061812050167964205,0.03895427398514406
SPARKS,2012,84866.3445096095,-0.02393905209849745,0.0585236366476003
SPARKS,2013,83264.40368310049,-0.00843665725531928,0.06706235168876384
SPARKS,2014,86708.66608612063,-0.013800538708716004,0.06544250237912541
SPARKS,2015,88881.50992618775,0.015528172402006879,0.0661621055314634
SPICEWOOD,2000,285336.3370673657,,0.017657637748201394
SPICEWOOD,2001,286905.7704330538,,0.013791112889301793
SPICEWOOD,2002,285674.10789071134,,0.020103275331179837
SPICEWOOD,2003,293062.41719773,0.00894544002569675,0.023363799742208924
SPICEWOOD,2004,307276.82926324994,0.023128486134367465,0.024315196388964733
SPICEWOOD,2005,337297.7573978341,0.05693316253436986,0.020806782549667835
SPICEWOOD,2006,362447.8679774427,0.07340053487052267,0.016781147283146503
SPICEWOOD,2007,381596.1348846953,0.07487522153330417,0.0163799749727489
SPICEWOOD,2008,365167.0160417403,0.026816163232150636,0.02647316735356897
SPICEWOOD,2009,350613.3266175553,-0.011004558206449078,0.03575746162036264
SPICEWOOD,2010,339917.90861562017,-0.037819185580928116,0.05082380709187495
SPICEWOOD,2011,329021.3507737461,-0.03414741586615744,0.08858429260715095
SPICEWOOD,2012,348587.8933615363,-0.0019293296074379684,0.09115571818230617
SPICEWOOD,2013,369199.0969041509,0.027926813195774836,0.07672332019346695
SPICEWOOD,2014,390720.29562474816,0.0589626190367758,0.06755095703679803
SPICEWOOD,2015,414427.841051859,0.05936480701256208,0.05608932510671871
SPLENDORA,2000,92382.0420053393,,0.01681132582956546
SPLENDORA,2001,91751.21365704604,,0.015659432736640833
SPLENDORA,2002,95469.16482017942,,0.013763022442825568
SPLENDORA,2003,101787.97174608876,0.032847733876461005,0.013493169670841132
SPLENDORA,2004,113701.40624788927,0.07411637984657671,0.019619433593728086
SPLENDORA,2005,122536.60632433691,0.08676149278139178,0.025160828126711943
